DEBUG:asyncio:Using selector: EpollSelector
INFO:__main__:got 37 distinct urls from URL('https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/b/ref=sa_menu_top_books_l1?ie=UTF8&node=658390051')
DEBUG:__main__:response url: URL('https://www.amazon.cn/s/ref=lp_658390051_nr_n_35/459-9284503-6693252?fst=as:off&rh=n:658390051,n:!658391051,n:658438051&bbn=658391051&ie=UTF8&qid=1511711530&rnid=658391051'), title: 'https://www.amazon.cn/s/ref=lp_658438051_nr_n_1?fst=as%3Aoff&rh=n%3A658390051%2Cn%3A%21658391051%2Cn%3A658438051%2Cn%3A659206051&bbn=658438051&ie=UTF8&qid=1511711532&rnid=658438051', url: '社会万象'
DEBUG:__main__:response url: URL('https://www.amazon.cn/s/ref=lp_658390051_nr_n_35/459-9284503-6693252?fst=as:off&rh=n:658390051,n:!658391051,n:658438051&bbn=658391051&ie=UTF8&qid=1511711530&rnid=658391051'), title: 'https://www.amazon.cn/s/ref=lp_658438051_nr_n_10?fst=as%3Aoff&rh=n%3A658390051%2Cn%3A%21658391051%2Cn%3A658438051%2Cn%3A659212051&bbn=658438051&ie=UTF8&qid=1511711532&rnid=658438051', url: '育儿'
DEBUG:__main__:response url: URL('https://www.amazon.cn/s/ref=lp_658390051_nr_n_35/459-9284503-6693252?fst=as:off&rh=n:658390051,n:!658391051,n:658438051&bbn=658391051&ie=UTF8&qid=1511711530&rnid=658391051'), title: 'https://www.amazon.cn/s/ref=lp_658438051_nr_n_12?fst=as%3Aoff&rh=n%3A658390051%2Cn%3A%21658391051%2Cn%3A658438051%2Cn%3A659214051&bbn=658438051&ie=UTF8&qid=1511711532&rnid=658438051', url: '文化'
DEBUG:__main__:response url: URL('https://www.amazon.cn/s/ref=lp_658390051_nr_n_35/459-9284503-6693252?fst=as:off&rh=n:658390051,n:!658391051,n:658438051&bbn=658391051&ie=UTF8&qid=1511711530&rnid=658391051'), title: 'https://www.amazon.cn/s/ref=lp_658438051_nr_n_4?fst=as%3Aoff&rh=n%3A658390051%2Cn%3A%21658391051%2Cn%3A658438051%2Cn%3A659205051&bbn=658438051&ie=UTF8&qid=1511711532&rnid=658438051', url: '服饰美容'
DEBUG:__main__:response url: URL('https://www.amazon.cn/s/ref=lp_658390051_nr_n_35/459-9284503-6693252?fst=as:off&rh=n:658390051,n:!658391051,n:658438051&bbn=658391051&ie=UTF8&qid=1511711530&rnid=658391051'), title: 'https://www.amazon.cn/s/ref=lp_658438051_nr_n_5?fst=as%3Aoff&rh=n%3A658390051%2Cn%3A%21658391051%2Cn%3A658438051%2Cn%3A659207051&bbn=658438051&ie=UTF8&qid=1511711532&rnid=658438051', url: '时尚生活'
DEBUG:__main__:response url: URL('https://www.amazon.cn/s/ref=lp_658390051_nr_n_35/459-9284503-6693252?fst=as:off&rh=n:658390051,n:!658391051,n:658438051&bbn=658391051&ie=UTF8&qid=1511711530&rnid=658391051'), title: 'https://www.amazon.cn/s/ref=lp_658438051_nr_n_11?fst=as%3Aoff&rh=n%3A658390051%2Cn%3A%21658391051%2Cn%3A658438051%2Cn%3A659213051&bbn=658438051&ie=UTF8&qid=1511711532&rnid=658438051', url: '文学'
DEBUG:__main__:response url: URL('https://www.amazon.cn/s/ref=lp_658390051_nr_n_35/459-9284503-6693252?fst=as:off&rh=n:658390051,n:!658391051,n:658438051&bbn=658391051&ie=UTF8&qid=1511711530&rnid=658391051'), title: 'https://www.amazon.cn/s/ref=lp_658438051_nr_n_13?fst=as%3Aoff&rh=n%3A658390051%2Cn%3A%21658391051%2Cn%3A658438051%2Cn%3A659215051&bbn=658438051&ie=UTF8&qid=1511711532&rnid=658438051', url: '电脑与网络'
DEBUG:__main__:response url: URL('https://www.amazon.cn/s/ref=lp_658390051_nr_n_35/459-9284503-6693252?fst=as:off&rh=n:658390051,n:!658391051,n:658438051&bbn=658391051&ie=UTF8&qid=1511711530&rnid=658391051'), title: 'https://www.amazon.cn/s/ref=lp_658438051_nr_n_14?fst=as%3Aoff&rh=n%3A658390051%2Cn%3A%21658391051%2Cn%3A658438051%2Cn%3A659216051&bbn=658438051&ie=UTF8&qid=1511711532&rnid=658438051', url: '法律'
DEBUG:__main__:response url: URL('https://www.amazon.cn/s/ref=lp_658390051_nr_n_35/459-9284503-6693252?fst=as:off&rh=n:658390051,n:!658391051,n:658438051&bbn=658391051&ie=UTF8&qid=1511711530&rnid=658391051'), title: 'https://www.amazon.cn/s/ref=lp_658438051_nr_n_0?fst=as%3Aoff&rh=n%3A658390051%2Cn%3A%21658391051%2Cn%3A658438051%2Cn%3A659219051&bbn=658438051&ie=UTF8&qid=1511711532&rnid=658438051', url: '期刊合订本'
DEBUG:__main__:response url: URL('https://www.amazon.cn/s/ref=lp_658390051_nr_n_35/459-9284503-6693252?fst=as:off&rh=n:658390051,n:!658391051,n:658438051&bbn=658391051&ie=UTF8&qid=1511711530&rnid=658391051'), title: 'https://www.amazon.cn/s/ref=lp_658438051_nr_n_6?fst=as%3Aoff&rh=n%3A658390051%2Cn%3A%21658391051%2Cn%3A658438051%2Cn%3A659208051&bbn=658438051&ie=UTF8&qid=1511711532&rnid=658438051', url: '艺术摄影'
